player_id,name,season,fantasy_points,games_played,points_per_game,league_id
merriwh01,Whit Merrifield,2023,419.6,145.0,2.89,standard
ozunama01,Marcell Ozuna,2023,451.0,144.0,3.13,standard
smithdo02,Dominic Smith*,2023,371.0,153.0,2.42,standard
suzukse01,Seiya Suzuki,2023,411.1,138.0,2.98,standard
chapmma01,Matt Chapman,2023,380.3,140.0,2.72,standard
varshda01,Daulton Varsho*,2023,408.3,158.0,2.58,standard
correca01,Carlos Correa,2023,385.1,135.0,2.85,standard
perezsa02,Salvador Perez,2023,399.9,140.0,2.86,standard
solerjo01,Jorge Soler,2023,425.4,137.0,3.11,standard
yoshima02,Masataka Yoshida*,2023,411.2,140.0,2.94,standard
muncyma01,Max Muncy*,2023,454.3,135.0,3.37,standard
candeje01,Jeimer Candelario#,2023,415.4,140.0,2.97,standard
candeje01,Jeimer Candelario#,2023,387.6,99.0,3.92,standard
candeje01,Jeimer Candelario#,2023,330.4,41.0,8.06,standard
paredis01,Isaac Paredes,2023,435.8,143.0,3.05,standard
raleica01,Cal Raleigh#,2023,414.3,145.0,2.86,standard
outmaja01,James Outman*,2023,424.1,151.0,2.81,standard
haysau01,Austin Hays,2023,399.0,144.0,2.77,standard
lemahdj01,DJ LeMahieu,2023,368.1,136.0,2.71,standard
ruizke01,Keibert Ruiz#,2023,396.2,136.0,2.91,standard
bellico01,Cody Bellinger*,2023,471.4,130.0,3.63,standard
friedtj01,TJ Friedl*,2023,435.5,138.0,3.16,standard
grishtr01,Trent Grisham*,2023,389.2,153.0,2.54,standard
smithwi05,Will Smith,2023,417.0,126.0,3.31,standard
taverle01,Leody Taveras#,2023,406.1,143.0,2.84,standard
renfrhu01,Hunter Renfroe,2023,385.5,140.0,2.75,standard
renfrhu01,Hunter Renfroe,2023,381.0,126.0,3.02,standard
renfrhu01,Hunter Renfroe,2023,307.1,14.0,21.94,standard
baezja01,Javier Báez,2023,384.8,136.0,2.83,standard
davisjd01,J.D. Davis,2023,386.3,144.0,2.68,standard
harpebr03,Bryce Harper*,2023,425.1,126.0,3.37,standard
rosaram01,Amed Rosario,2023,396.1,142.0,2.79,standard
rosaram01,Amed Rosario,2023,364.2,94.0,3.87,standard
rosaram01,Amed Rosario,2023,334.4,48.0,6.97,standard
realmjt01,J.T. Realmuto,2023,412.3,135.0,3.05,standard
burgeja01,Jake Burger,2023,420.9,141.0,2.99,standard
burgeja01,Jake Burger,2023,381.4,88.0,4.33,standard
burgeja01,Jake Burger,2023,342.0,53.0,6.45,standard
harrimi04,Michael Harris II*,2023,420.9,138.0,3.05,standard
seageco01,Corey Seager*,2023,451.9,119.0,3.8,standard
suwinja01,Jack Suwinski*,2023,413.3,144.0,2.87,standard
arciaor01,Orlando Arcia,2023,393.7,139.0,2.83,standard
estrath01,Thairo Estrada,2023,403.0,120.0,3.36,standard
vierlma01,Matt Vierling,2023,374.0,134.0,2.79,standard
indiajo01,Jonathan India,2023,414.4,119.0,3.48,standard
edmanto01,Tommy Edman#,2023,415.2,137.0,3.03,standard
diazel01,Elias Díaz,2023,380.2,141.0,2.7,standard
rookebr01,Brent Rooker,2023,402.4,137.0,2.94,standard
hayeske01,Ke'Bryan Hayes,2023,399.1,124.0,3.22,standard
anderti01,Tim Anderson,2023,350.5,123.0,2.85,standard
drurybr01,Brandon Drury,2023,406.9,125.0,3.26,standard
croneja01,Jake Cronenworth*,2023,373.2,127.0,2.94,standard
profaju01,Jurickson Profar#,2023,366.0,125.0,2.93,standard
profaju01,Jurickson Profar#,2023,358.3,111.0,3.23,standard
profaju01,Jurickson Profar#,2023,310.3,14.0,22.16,standard
wadela01,LaMonte Wade Jr.*,2023,381.9,135.0,2.83,standard
mckinza01,Zach McKinstry*,2023,377.7,148.0,2.55,standard
strawmy01,Myles Straw,2023,366.1,147.0,2.49,standard
stephty01,Tyler Stephenson,2023,371.6,142.0,2.62,standard
rosared01,Eddie Rosario*,2023,402.7,142.0,2.84,standard
garcima01,Maikel Garcia,2023,389.0,123.0,3.16,standard
jungjo01,Josh Jung,2023,402.5,122.0,3.3,standard
hernaen02,Kiké Hernández,2023,382.2,140.0,2.73,standard
hernaen02,Kiké Hernández,2023,347.6,86.0,4.04,standard
hernaen02,Kiké Hernández,2023,337.2,54.0,6.24,standard
canhama01,Mark Canha,2023,390.9,139.0,2.81,standard
canhama01,Mark Canha,2023,347.6,89.0,3.91,standard
canhama01,Mark Canha,2023,345.9,50.0,6.92,standard
nootbla01,Lars Nootbaar*,2023,396.1,117.0,3.39,standard
casastr01,Triston Casas*,2023,397.5,132.0,3.01,standard
heimjo01,Jonah Heim#,2023,413.3,131.0,3.15,standard
lowejo01,Josh Lowe*,2023,448.7,135.0,3.32,standard
ruizes01,Esteury Ruiz,2023,439.9,132.0,3.33,standard
alvaryo01,Yordan Alvarez*,2023,439.7,114.0,3.86,standard
contrwi01,Willson Contreras,2023,396.7,125.0,3.17,standard
naylojo01,Josh Naylor*,2023,422.3,121.0,3.49,standard
nodary01,Ryan Noda*,2023,375.0,128.0,2.93,standard
perdoge01,Geraldo Perdomo#,2023,393.0,144.0,2.73,standard
dubonma01,Mauricio Dubón,2023,391.7,132.0,2.97,standard
francwa01,Wander Franco#,2023,431.2,112.0,3.85,standard
keplema01,Max Kepler*,2023,406.5,130.0,3.13,standard
langesh01,Shea Langeliers,2023,385.8,135.0,2.86,standard
jimenel02,Eloy Jiménez,2023,384.2,120.0,3.2,standard
garcilu04,Luis García Jr.*,2023,387.6,122.0,3.18,standard
phamth01,Tommy Pham,2023,413.6,129.0,3.21,standard
phamth01,Tommy Pham,2023,362.4,79.0,4.59,standard
phamth01,Tommy Pham,2023,353.8,50.0,7.08,standard
martijd02,J.D. Martinez,2023,428.0,113.0,3.79,standard
mccutan01,Andrew McCutchen,2023,379.2,112.0,3.39,standard
joeco01,Connor Joe,2023,370.5,133.0,2.79,standard
marshbr02,Brandon Marsh*,2023,383.7,133.0,2.88,standard
grichra01,Randal Grichuk,2023,380.5,118.0,3.22,standard
grichra01,Randal Grichuk,2023,350.4,64.0,5.48,standard
grichra01,Randal Grichuk,2023,332.7,54.0,6.16,standard
confomi01,Michael Conforto*,2023,384.7,125.0,3.08,standard
mountry01,Ryan Mountcastle,2023,397.4,115.0,3.46,standard
walkejo02,Jordan Walker,2023,381.1,117.0,3.26,standard
gormano01,Nolan Gorman*,2023,409.4,119.0,3.44,standard
massemi02,Michael Massey*,2023,376.1,129.0,2.92,standard
carpeke01,Kerry Carpenter*,2023,395.4,118.0,3.35,standard
judgeaa01,Aaron Judge,2023,432.3,106.0,4.08,standard
mccorch01,Chas McCormick,2023,419.6,115.0,3.65,standard
coopega03,Garrett Cooper,2023,369.5,123.0,3.0,standard
coopega03,Garrett Cooper,2023,351.3,82.0,4.28,standard
coopega03,Garrett Cooper,2023,320.8,41.0,7.82,standard
brennwi02,Will Brennan*,2023,369.4,138.0,2.68,standard
fraziad01,Adam Frazier*,2023,399.1,141.0,2.83,standard
mullice01,Cedric Mullins*,2023,410.6,116.0,3.54,standard
florewi01,Wilmer Flores,2023,393.5,126.0,3.12,standard
solando01,Donovan Solano,2023,345.1,134.0,2.58,standard
turanbr02,Brice Turang*,2023,380.2,137.0,2.78,standard
rengilu01,Luis Rengifo#,2023,385.9,126.0,3.06,standard
callal02,Alex Call,2023,364.1,128.0,2.84,standard
duranez01,Ezequiel Durán,2023,376.6,122.0,3.09,standard
murphse01,Sean Murphy,2023,399.5,108.0,3.7,standard
lowebr01,Brandon Lowe*,2023,400.6,109.0,3.68,standard
ramirha02,Harold Ramírez,2023,392.9,122.0,3.22,standard
doylebr02,Brenton Doyle,2023,381.3,126.0,3.03,standard
peterja01,Jace Peterson*,2023,359.7,133.0,2.7,standard
peterja01,Jace Peterson*,2023,349.4,92.0,3.8,standard
peterja01,Jace Peterson*,2023,312.9,41.0,7.63,standard
morelch01,Christopher Morel,2023,407.3,107.0,3.81,standard
delacel01,Elly De La Cruz#,2023,412.7,98.0,4.21,standard
pederjo01,Joc Pederson*,2023,378.4,121.0,3.13,standard
bertijo01,Jon Berti,2023,375.2,133.0,2.82,standard
jonesno01,Nolan Jones*,2023,412.3,106.0,3.89,standard
alvarfr01,Francisco Alvarez,2023,393.0,123.0,3.2,standard
rojasmi02,Miguel Rojas,2023,363.1,124.0,2.93,standard
kirkal01,Alejandro Kirk,2023,355.2,123.0,2.89,standard
peralda01,David Peralta*,2023,370.8,133.0,2.79,standard
rizzoan01,Anthony Rizzo*,2023,357.8,99.0,3.61,standard
grossro01,Robbie Grossman#,2023,368.6,115.0,3.21,standard
gomesya01,Yan Gomes,2023,372.6,116.0,3.21,standard
kempto01,Tony Kemp*,2023,366.3,124.0,2.95,standard
greenri03,Riley Greene*,2023,364.1,99.0,3.68,standard
kelenja01,Jarred Kelenic*,2023,372.1,105.0,3.54,standard
stantmi03,Giancarlo Stanton,2023,379.8,101.0,3.76,standard
blackch02,Charlie Blackmon*,2023,371.6,96.0,3.87,standard
altuvjo01,Jose Altuve,2023,412.8,90.0,4.59,standard
wiemejo01,Joey Wiemer,2023,372.7,132.0,2.82,standard
castrwi01,Willi Castro#,2023,401.2,124.0,3.24,standard
wardta01,Taylor Ward,2023,381.8,97.0,3.94,standard
julieed01,Edouard Julien*,2023,368.9,109.0,3.38,standard
kiermke01,Kevin Kiermaier*,2023,377.6,129.0,2.93,standard
maldoma01,Martín Maldonado,2023,343.9,116.0,2.96,standard
andruel01,Elvis Andrus,2023,367.8,112.0,3.28,standard
raleylu01,Luke Raley*,2023,392.1,118.0,3.32,standard
grandya01,Yasmani Grandal#,2023,341.5,118.0,2.89,standard
beltbr01,Brandon Belt*,2023,366.1,103.0,3.55,standard
laurera01,Ramón Laureano,2023,363.4,105.0,3.46,standard
laurera01,Ramón Laureano,2023,337.8,64.0,5.28,standard
laurera01,Ramón Laureano,2023,328.2,41.0,8.0,standard
mclaima01,Matt McLain,2023,396.7,89.0,4.46,standard
wongco01,Connor Wong,2023,361.5,126.0,2.87,standard
sanchje02,Jesús Sánchez*,2023,368.4,125.0,2.95,standard
thomaal01,Alek Thomas*,2023,369.8,125.0,2.96,standard
tauchmi01,Mike Tauchman*,2023,380.2,108.0,3.52,standard
dejonpa01,Paul DeJong,2023,357.1,112.0,3.19,standard
dejonpa01,Paul DeJong,2023,358.7,99.0,3.62,standard
dejonpa01,Paul DeJong,2023,355.5,81.0,4.39,standard
dejonpa01,Paul DeJong,2023,301.0,13.0,23.15,standard
dejonpa01,Paul DeJong,2023,305.8,18.0,16.99,standard
uriasra01,Ramón Urías,2023,351.3,116.0,3.03,standard
batybr01,Brett Baty*,2023,347.5,108.0,3.22,standard
taylomi02,Michael A. Taylor,2023,389.2,129.0,3.02,standard
moustmi01,Mike Moustakas*,2023,361.3,112.0,3.23,standard
moustmi01,Mike Moustakas*,2023,326.7,47.0,6.95,standard
moustmi01,Mike Moustakas*,2023,337.2,65.0,5.19,standard
olivaed02,Edward Olivares,2023,375.3,107.0,3.51,standard
tayloch03,Chris Taylor,2023,391.3,117.0,3.34,standard
chishja01,Jazz Chisholm Jr.*,2023,401.4,97.0,4.14,standard
ibanean01,Andy Ibáñez,2023,360.4,114.0,3.16,standard
yastrmi01,Mike Yastrzemski*,2023,371.0,106.0,3.5,standard
fraleja01,Jake Fraley*,2023,405.7,111.0,3.65,standard
morenga01,Gabriel Moreno,2023,360.7,111.0,3.25,standard
brownse01,Seth Brown*,2023,362.9,112.0,3.24,standard
diazya02,Yainer Diaz,2023,391.7,104.0,3.77,standard
heywaja01,Jason Heyward*,2023,376.0,124.0,3.03,standard
baeji01,Ji Hwan Bae*,2023,376.6,111.0,3.39,standard
donovbr01,Brendan Donovan*,2023,367.4,95.0,3.87,standard
cabremi01,Miguel Cabrera,2023,331.2,98.0,3.38,standard
farmeky01,Kyle Farmer,2023,366.6,120.0,3.06,standard
ohearry01,Ryan O'Hearn*,2023,383.4,112.0,3.42,standard
rogerja03,Jake Rogers,2023,373.7,107.0,3.49,standard
sirijo01,Jose Siri,2023,402.7,101.0,3.99,standard
duranja01,Jarren Duran*,2023,384.7,102.0,3.77,standard
troutmi01,Mike Trout,2023,374.7,82.0,4.57,standard
anderbr06,Brian Anderson,2023,348.3,96.0,3.63,standard
kineris01,Isiah Kiner-Falefa,2023,366.0,113.0,3.24,standard
baddoak01,Akil Baddoo*,2023,368.1,112.0,3.29,standard
moncayo01,Yoán Moncada#,2023,351.7,92.0,3.82,standard
vazquch01,Christian Vázquez,2023,340.9,102.0,3.34,standard
bailepa01,Patrick Bailey#,2023,346.4,97.0,3.57,standard
duvalad01,Adam Duvall,2023,383.4,92.0,4.17,standard
tellero01,Rowdy Tellez*,2023,352.5,105.0,3.36,standard
mateojo01,Jorge Mateo,2023,398.8,116.0,3.44,standard
rojasjo01,Josh Rojas*,2023,366.1,105.0,3.49,standard
rojasjo01,Josh Rojas*,2023,333.6,59.0,5.65,standard
rojasjo01,Josh Rojas*,2023,335.1,46.0,7.28,standard
wallsta01,Taylor Walls#,2023,381.8,99.0,3.86,standard
burleal01,Alec Burleson*,2023,354.6,107.0,3.31,standard
buxtoby01,Byron Buxton,2023,377.1,85.0,4.44,standard
ariasga01,Gabriel Arias,2023,341.0,122.0,2.8,standard
prattni01,Nick Pratto*,2023,334.4,95.0,3.52,standard
diazal02,Aledmys Díaz,2023,329.9,109.0,3.03,standard
garvemi01,Mitch Garver,2023,375.0,87.0,4.31,standard
sabolbl01,Blake Sabol*,2023,357.1,110.0,3.25,standard
sheetga01,Gavin Sheets*,2023,349.2,118.0,2.96,standard
baderha01,Harrison Bader,2023,381.9,98.0,3.9,standard
baderha01,Harrison Bader,2023,374.0,84.0,4.45,standard
baderha01,Harrison Bader,2023,310.5,14.0,22.18,standard
polanjo01,Jorge Polanco#,2023,367.0,80.0,4.59,standard
martest01,Starling Marte,2023,371.3,86.0,4.32,standard
meyerja02,Jake Meyers,2023,356.0,112.0,3.18,standard
biggica01,Cavan Biggio*,2023,367.0,111.0,3.31,standard
waterdr01,Drew Waters#,2023,362.6,98.0,3.7,standard
margoma01,Manuel Margot,2023,360.0,99.0,3.64,standard
bryankr01,Kris Bryant,2023,347.6,80.0,4.35,standard
jeffery01,Ryan Jeffers,2023,366.8,96.0,3.82,standard
bethach01,Christian Bethancourt,2023,356.2,104.0,3.42,standard
gallojo01,Joey Gallo*,2023,358.9,111.0,3.23,standard
cabreos01,Oswaldo Cabrera#,2023,348.9,115.0,3.03,standard
senzeni01,Nick Senzel,2023,373.7,104.0,3.59,standard
allenni02,Nick Allen,2023,337.3,106.0,3.18,standard
bensowi01,Will Benson*,2023,377.4,108.0,3.49,standard
gourryu01,Yuli Gurriel,2023,343.8,108.0,3.18,standard
netoza01,Zach Neto,2023,354.6,84.0,4.22,standard
segurje01,Jean Segura,2023,336.2,85.0,3.96,standard
forteni01,Nick Fortes,2023,343.9,108.0,3.18,standard
julksco01,Corey Julks,2023,361.3,93.0,3.88,standard
moniami01,Mickey Moniak*,2023,361.6,85.0,4.25,standard
crawfbr01,Brandon Crawford*,2023,346.8,93.0,3.73,standard
kirilal01,Alex Kirilloff*,2023,354.1,88.0,4.02,standard
vogelda01,Daniel Vogelbach*,2023,358.4,104.0,3.45,standard
wendljo01,Joey Wendle*,2023,337.5,112.0,3.01,standard
monasan01,Andruw Monasterio,2023,346.7,92.0,3.77,standard
milleow01,Owen Miller,2023,352.0,90.0,3.91,standard
isbelky01,Kyle Isbel*,2023,359.4,91.0,3.95,standard
mccarja02,Jake McCarthy*,2023,362.8,99.0,3.66,standard
hicksaa01,Aaron Hicks#,2023,361.0,93.0,3.88,standard
hicksaa01,Aaron Hicks#,2023,309.7,28.0,11.06,standard
hicksaa01,Aaron Hicks#,2023,353.9,65.0,5.44,standard
escobed01,Eduardo Escobar#,2023,340.9,99.0,3.44,standard
escobed01,Eduardo Escobar#,2023,326.4,40.0,8.16,standard
escobed01,Eduardo Escobar#,2023,317.1,59.0,5.37,standard
monteel01,Elehuris Montero,2023,349.7,85.0,4.11,standard
thaisma01,Matt Thaiss*,2023,343.9,95.0,3.62,standard
vargami01,Miguel Vargas,2023,349.4,81.0,4.31,standard
bledajj01,JJ Bleday*,2023,350.2,82.0,4.27,standard
wisdopa01,Patrick Wisdom,2023,376.8,97.0,3.88,standard
janseda01,Danny Jansen,2023,373.1,86.0,4.34,standard
gelofza01,Zack Gelof,2023,371.8,69.0,5.39,standard
sosaed01,Edmundo Sosa,2023,349.9,104.0,3.36,standard
madrini01,Nick Madrigal,2023,354.1,92.0,3.85,standard
diazjo03,Jordan Diaz,2023,334.6,90.0,3.72,standard
matonni01,Nick Maton*,2023,341.7,93.0,3.67,standard
haaseer01,Eric Haase,2023,330.7,89.0,3.72,standard
haaseer01,Eric Haase,2023,329.9,86.0,3.84,standard
haaseer01,Eric Haase,2023,303.4,3.0,101.13,standard
darnatr01,Travis d'Arnaud,2023,351.0,74.0,4.74,standard
jankotr01,Travis Jankowski*,2023,362.8,107.0,3.39,standard
vargail01,Ildemaro Vargas#,2023,346.4,86.0,4.03,standard
riverem01,Emmanuel Rivera,2023,339.3,86.0,3.95,standard
cabaljo01,José Caballero,2023,371.1,104.0,3.57,standard
croncj01,C.J. Cron,2023,355.8,71.0,5.01,standard
croncj01,C.J. Cron,2023,349.2,56.0,6.24,standard
croncj01,C.J. Cron,2023,309.2,15.0,20.61,standard
schmica01,Casey Schmitt,2023,338.5,90.0,3.76,standard
stallja01,Jacob Stallings,2023,322.7,88.0,3.67,standard
bauerja01,Jake Bauers*,2023,343.9,84.0,4.09,standard
garrest01,Stone Garrett,2023,356.3,89.0,4.0,standard
castrha01,Harold Castro*,2023,329.9,99.0,3.33,standard
sanchga02,Gary Sánchez,2023,367.8,75.0,4.9,standard
sanchga02,Gary Sánchez,2023,302.7,3.0,100.9,standard
sanchga02,Gary Sánchez,2023,367.6,72.0,5.11,standard
oneilty01,Tyler O'Neill,2023,340.7,72.0,4.73,standard
palacjo01,Joshua Palacios*,2023,355.4,91.0,3.91,standard
colasos01,Oscar Colás*,2023,335.6,75.0,4.47,standard
mancitr01,Trey Mancini,2023,333.2,79.0,4.22,standard
lopezni01,Nicky Lopez*,2023,341.8,93.0,3.68,standard
lopezni01,Nicky Lopez*,2023,323.5,68.0,4.76,standard
lopezni01,Nicky Lopez*,2023,320.9,25.0,12.84,standard
higasky01,Kyle Higashioka,2023,340.9,92.0,3.71,standard
pasquvi01,Vinnie Pasquantino*,2023,341.4,61.0,5.6,standard
castrro01,Rodolfo Castro#,2023,328.6,92.0,3.57,standard
castrro01,Rodolfo Castro#,2023,328.0,78.0,4.21,standard
castrro01,Rodolfo Castro#,2023,303.2,14.0,21.66,standard
carlsdy01,Dylan Carlson#,2023,339.8,76.0,4.47,standard
davishe01,Henry Davis,2023,337.2,62.0,5.44,standard
faircst01,Stuart Fairchild,2023,350.7,97.0,3.62,standard
espinsa01,Santiago Espinal,2023,337.3,93.0,3.63,standard
wallnma01,Matt Wallner*,2023,363.7,76.0,4.79,standard
matoslu02,Luis Matos,2023,328.2,76.0,4.32,standard
newmake01,Kevin Newman,2023,347.3,74.0,4.69,standard
shortza01,Zack Short,2023,339.6,110.0,3.09,standard
hampsga01,Garrett Hampson,2023,336.2,98.0,3.43,standard
fordmi01,Mike Ford*,2023,352.6,83.0,4.25,standard
wongko01,Kolten Wong*,2023,336.5,87.0,3.87,standard
wongko01,Kolten Wong*,2023,324.8,67.0,4.85,standard
wongko01,Kolten Wong*,2023,314.3,20.0,15.72,standard
refsnro01,Rob Refsnyder,2023,343.3,89.0,3.86,standard
tayloty01,Tyrone Taylor,2023,363.9,81.0,4.49,standard
vottojo01,Joey Votto*,2023,351.8,65.0,5.41,standard
encarch01,Christian Encarnacion-Strand,2023,353.3,63.0,5.61,standard
kniznan01,Andrew Knizner,2023,347.3,70.0,4.96,standard
lewisro02,Royce Lewis,2023,377.4,58.0,6.51,standard
carpema01,Matt Carpenter*,2023,331.1,76.0,4.36,standard
longoev01,Evan Longoria,2023,339.1,74.0,4.58,standard
fermifr01,Freddy Fermin,2023,343.5,70.0,4.91,standard
vientma01,Mark Vientos,2023,330.4,65.0,5.08,standard
smithjo11,Josh Smith*,2023,331.1,90.0,3.68,standard
naylobo01,Bo Naylor*,2023,356.5,67.0,5.32,standard
hanigmi01,Mitch Haniger,2023,336.5,61.0,5.52,standard
smithpa04,Pavin Smith*,2023,341.7,69.0,4.95,standard
urshegi01,Gio Urshela,2023,332.8,62.0,5.37,standard
westbjo01,Jordan Westburg,2023,334.1,68.0,4.91,standard
trejoal01,Alan Trejo,2023,338.1,82.0,4.12,standard
caratvi01,Victor Caratini#,2023,336.5,62.0,5.43,standard
mccanja02,James McCann,2023,337.8,69.0,4.9,standard
frelisa01,Sal Frelick*,2023,343.6,57.0,6.03,standard
marcatu01,Tucupita Marcano*,2023,329.1,75.0,4.39,standard
pegueli01,Liover Peguero,2023,338.8,59.0,5.74,standard
larnatr01,Trevor Larnach*,2023,345.1,58.0,5.95,standard
hedgeau01,Austin Hedges,2023,316.9,81.0,3.91,standard
hedgeau01,Austin Hedges,2023,316.3,65.0,4.87,standard
hedgeau01,Austin Hedges,2023,303.2,16.0,18.95,standard
ahmedni01,Nick Ahmed,2023,323.2,72.0,4.49,standard
duffyma01,Matt Duffy,2023,321.4,78.0,4.12,standard
triolja01,Jared Triolo,2023,336.9,54.0,6.24,standard
slateau01,Austin Slater,2023,330.6,89.0,3.71,standard
arroych01,Christian Arroyo,2023,330.7,66.0,5.01,standard
mcguire01,Reese McGuire*,2023,317.9,72.0,4.42,standard
pillake01,Kevin Pillar,2023,350.5,81.0,4.33,standard
rodrien01,Endy Rodríguez#,2023,324.3,57.0,5.69,standard
caveja01,Jake Cave*,2023,329.1,65.0,5.06,standard
barneau01,Austin Barnes,2023,317.5,59.0,5.38,standard
mailelu01,Luke Maile,2023,332.0,74.0,4.49,standard
ohopplo01,Logan O'Hoppe,2023,346.4,51.0,6.79,standard
winkeje01,Jesse Winker*,2023,320.8,61.0,5.26,standard
zavalse01,Seby Zavala,2023,324.1,73.0,4.44,standard
zavalse01,Seby Zavala,2023,321.9,66.0,4.88,standard
zavalse01,Seby Zavala,2023,304.8,7.0,43.54,standard
rodgebr02,Brendan Rodgers,2023,327.5,46.0,7.12,standard
perazos02,Oswald Peraza,2023,320.9,52.0,6.17,standard
perezca02,Carlos Pérez,2023,327.7,66.0,4.97,standard
donaljo02,Josh Donaldson,2023,339.6,50.0,6.79,standard
donaljo02,Josh Donaldson,2023,328.3,33.0,9.95,standard
donaljo02,Josh Donaldson,2023,313.8,17.0,18.46,standard
delayja01,Jason Delay,2023,321.2,70.0,4.59,standard
reyespa01,Pablo Reyes,2023,341.0,64.0,5.33,standard
stewadj01,DJ Stewart*,2023,339.3,58.0,5.85,standard
rendoan01,Anthony Rendon,2023,332.3,43.0,7.73,standard
canzodo01,Dominic Canzone*,2023,334.8,59.0,5.67,standard
canzodo01,Dominic Canzone*,2023,310.3,15.0,20.69,standard
canzodo01,Dominic Canzone*,2023,327.0,44.0,7.43,standard
gonzaos01,Oscar González,2023,315.1,54.0,5.84,standard
velazne01,Nelson Velázquez,2023,360.7,53.0,6.81,standard
velazne01,Nelson Velázquez,2023,314.2,13.0,24.17,standard
velazne01,Nelson Velázquez,2023,349.1,40.0,8.73,standard
thomptr01,Trayce Thompson,2023,322.4,72.0,4.48,standard
thomptr01,Trayce Thompson,2023,319.8,36.0,8.88,standard
thomptr01,Trayce Thompson,2023,305.2,36.0,8.48,standard
uriaslu01,Luis Urías,2023,323.0,52.0,6.21,standard
uriaslu01,Luis Urías,2023,307.9,20.0,15.4,standard
uriaslu01,Luis Urías,2023,317.7,32.0,9.93,standard
aluja01,Jake Alu*,2023,324.1,51.0,6.35,standard
calhoko01,Kole Calhoun*,2023,332.0,43.0,7.72,standard
campulu01,Luis Campusano,2023,344.9,49.0,7.04,standard
sosale01,Lenyn Sosa,2023,320.6,52.0,6.17,standard
wallach01,Chad Wallach,2023,323.7,65.0,4.98,standard
tapiara01,Raimel Tapia*,2023,339.3,64.0,5.3,standard
tapiara01,Raimel Tapia*,2023,329.0,44.0,7.48,standard
tapiara01,Raimel Tapia*,2023,324.0,39.0,8.31,standard
tapiara01,Raimel Tapia*,2023,312.9,20.0,15.64,standard
tapiara01,Raimel Tapia*,2023,307.6,5.0,61.52,standard
freemty01,Tyler Freeman,2023,333.8,64.0,5.22,standard
perkibl01,Blake Perkins#,2023,337.7,67.0,5.04,standard
storytr01,Trevor Story,2023,327.2,43.0,7.61,standard
trevijo01,Jose Trevino,2023,323.5,55.0,5.88,standard
mooredy01,Dylan Moore,2023,335.4,67.0,5.01,standard
rojasjo03,Johan Rojas,2023,346.7,59.0,5.88,standard
mejiafr01,Francisco Mejia#,2023,329.3,50.0,6.59,standard
remilza01,Zach Remillard,2023,323.2,54.0,5.99,standard
murphto04,Tom Murphy,2023,329.0,47.0,7.0,standard
adamsri03,Riley Adams,2023,319.2,44.0,7.25,standard
odorro01,Rougned Odor*,2023,329.5,59.0,5.58,standard
amayami01,Miguel Amaya,2023,325.1,53.0,6.13,standard
nolaau01,Austin Nola,2023,309.8,52.0,5.96,standard
cruzne02,Nelson Cruz,2023,323.5,49.0,6.6,standard
dickeco01,Corey Dickerson*,2023,319.3,50.0,6.39,standard
miranjo01,José Miranda,2023,318.7,40.0,7.97,standard
toglimi01,Michael Toglia#,2023,318.3,45.0,7.07,standard
schoojo01,Jonathan Schoop,2023,310.8,55.0,5.65,standard
kellyca02,Carson Kelly,2023,316.7,50.0,6.33,standard
kellyca02,Carson Kelly,2023,309.2,32.0,9.66,standard
kellyca02,Carson Kelly,2023,310.1,18.0,17.23,standard
garcijo02,Jose Barrero,2023,322.5,46.0,7.01,standard
calhowi01,Willie Calhoun*,2023,326.4,44.0,7.42,standard
gallaca01,Cam Gallagher,2023,303.5,56.0,5.42,standard
mastrmi01,Miles Mastrobuoni*,2023,334.1,60.0,5.57,standard
valdeen01,Enmanuel Valdéz*,2023,334.0,49.0,6.82,standard
clemeko01,Kody Clemens*,2023,319.3,47.0,6.79,standard
mckinbi01,Billy McKinney*,2023,326.6,48.0,6.8,standard
narvaom01,Omar Narváez*,2023,313.0,49.0,6.39,standard
smithke05,Kevin Smith,2023,318.8,49.0,6.51,standard
meadopa01,Parker Meadows*,2023,331.4,37.0,8.96,standard
wynnsau01,Austin Wynns,2023,312.4,51.0,6.13,standard
wynnsau01,Austin Wynns,2023,302.3,1.0,302.3,standard
wynnsau01,Austin Wynns,2023,303.1,5.0,60.62,standard
wynnsau01,Austin Wynns,2023,312.2,45.0,6.94,standard
polloaj01,AJ Pollock,2023,323.2,54.0,5.99,standard
polloaj01,AJ Pollock,2023,323.5,49.0,6.6,standard
polloaj01,AJ Pollock,2023,302.3,5.0,60.46,standard
myerswi01,Wil Myers,2023,316.1,37.0,8.54,standard
schneda03,Davis Schneider,2023,334.9,35.0,9.57,standard
villada01,David Villar,2023,320.4,46.0,6.97,standard
zuninmi01,Mike Zunino,2023,310.8,42.0,7.4,standard
battema01,Matthew Batten,2023,322.2,43.0,7.49,standard
mckenry01,Ryan McKenna,2023,331.5,88.0,3.77,standard
blancda02,Dairon Blanco,2023,355.8,69.0,5.16,standard
soderty01,Tyler Soderstrom*,2023,309.8,45.0,6.88,standard
winnma01,Masyn Winn,2023,316.4,37.0,8.55,standard
ortegra01,Rafael Ortega*,2023,321.7,47.0,6.84,standard
schanno01,Nolan Schanuel*,2023,316.9,29.0,10.93,standard
wiselbr01,Brett Wisely*,2023,312.9,51.0,6.14,standard
butlela01,Lawrence Butler*,2023,315.0,42.0,7.5,standard
